"Plot Title: TC5_Nest"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20128175, SEN S/N: 20128175)","Intensity, Lux (LGR S/N: 20128175, SEN S/N: 20128175)","Coupler Attached (LGR S/N: 20128175)","Host Connected (LGR S/N: 20128175)","Stopped (LGR S/N: 20128175)","End Of File (LGR S/N: 20128175)"
2874,05/06/19 02:46:30 PM,24.448,0.0,,,,
2875,05/06/19 02:47:00 PM,24.448,0.0,,,,
2876,05/06/19 02:47:30 PM,24.448,0.0,,,,
2877,05/06/19 02:48:00 PM,24.448,0.0,,,,
2878,05/06/19 02:48:30 PM,24.448,0.0,,,,
2879,05/06/19 02:49:00 PM,24.448,0.0,,,,
2880,05/06/19 02:49:30 PM,24.448,0.0,,,,
2881,05/06/19 02:50:00 PM,24.448,0.0,,,,
2882,05/06/19 02:50:30 PM,24.448,0.0,,,,
2883,05/06/19 02:51:00 PM,24.448,0.0,,,,
2884,05/06/19 02:51:30 PM,24.448,0.0,,,,
2885,05/06/19 02:52:00 PM,24.448,0.0,,,,
2886,05/06/19 02:52:30 PM,24.448,0.0,,,,
2887,05/06/19 02:53:00 PM,24.448,0.0,,,,
2888,05/06/19 02:53:30 PM,24.448,0.0,,,,
2889,05/06/19 02:54:00 PM,24.448,0.0,,,,
2890,05/06/19 02:54:30 PM,24.448,0.0,,,,
2891,05/06/19 02:55:00 PM,24.448,0.0,,,,
2892,05/06/19 02:55:30 PM,24.448,0.0,,,,
2893,05/06/19 02:56:00 PM,24.448,0.0,,,,
2894,05/06/19 02:56:30 PM,24.448,0.0,,,,
2895,05/06/19 02:57:00 PM,24.448,0.0,,,,
2896,05/06/19 02:57:30 PM,24.448,0.0,,,,
2897,05/06/19 02:58:00 PM,24.448,0.0,,,,
2898,05/06/19 02:58:30 PM,24.448,0.0,,,,
2899,05/06/19 02:59:00 PM,24.448,0.0,,,,
2900,05/06/19 02:59:30 PM,24.448,0.0,,,,
2901,05/06/19 03:00:00 PM,24.448,0.0,,,,
2902,05/06/19 03:00:30 PM,24.448,0.0,,,,
2903,05/06/19 03:01:00 PM,24.448,0.0,,,,
2904,05/06/19 03:01:30 PM,24.448,0.0,,,,
2905,05/06/19 03:02:00 PM,24.448,0.0,,,,
2906,05/06/19 03:02:30 PM,24.448,0.0,,,,
2907,05/06/19 03:03:00 PM,24.448,0.0,,,,
2908,05/06/19 03:03:30 PM,24.448,0.0,,,,
2909,05/06/19 03:04:00 PM,24.448,0.0,,,,
2910,05/06/19 03:04:30 PM,24.448,0.0,,,,
2911,05/06/19 03:05:00 PM,24.448,0.0,,,,
2912,05/06/19 03:05:30 PM,24.448,0.0,,,,
2913,05/06/19 03:06:00 PM,24.448,0.0,,,,
2914,05/06/19 03:06:30 PM,24.448,0.0,,,,
2915,05/06/19 03:07:00 PM,24.448,0.0,,,,
2916,05/06/19 03:07:30 PM,24.448,0.0,,,,
2917,05/06/19 03:08:00 PM,24.448,0.0,,,,
2918,05/06/19 03:08:30 PM,24.448,0.0,,,,
2919,05/06/19 03:09:00 PM,24.448,0.0,,,,
2920,05/06/19 03:09:30 PM,24.448,0.0,,,,
2921,05/06/19 03:10:00 PM,24.448,0.0,,,,
2922,05/06/19 03:10:30 PM,24.448,0.0,,,,
2923,05/06/19 03:11:00 PM,24.448,0.0,,,,
2924,05/06/19 03:11:30 PM,24.448,0.0,,,,
2925,05/06/19 03:12:00 PM,24.448,0.0,,,,
2926,05/06/19 03:12:30 PM,24.448,0.0,,,,
2927,05/06/19 03:13:00 PM,24.448,0.0,,,,
2928,05/06/19 03:13:30 PM,24.448,0.0,,,,
2929,05/06/19 03:14:00 PM,24.448,0.0,,,,
2930,05/06/19 03:14:30 PM,24.448,0.0,,,,
2931,05/06/19 03:15:00 PM,24.448,0.0,,,,
2932,05/06/19 03:15:30 PM,24.448,0.0,,,,
2933,05/06/19 03:16:00 PM,24.448,0.0,,,,
2934,05/06/19 03:16:30 PM,24.448,0.0,,,,
2935,05/06/19 03:17:00 PM,24.448,0.0,,,,
2936,05/06/19 03:17:30 PM,24.448,0.0,,,,
2937,05/06/19 03:18:00 PM,24.448,0.0,,,,
2938,05/06/19 03:18:30 PM,24.448,0.0,,,,
2939,05/06/19 03:19:00 PM,24.448,0.0,,,,
2940,05/06/19 03:19:30 PM,24.448,0.0,,,,
2941,05/06/19 03:20:00 PM,24.448,0.0,,,,
2942,05/06/19 03:20:30 PM,24.448,0.0,,,,
2943,05/06/19 03:21:00 PM,24.448,0.0,,,,
2944,05/06/19 03:21:30 PM,24.448,0.0,,,,
2945,05/06/19 03:22:00 PM,24.448,0.0,,,,
2946,05/06/19 03:22:30 PM,24.448,0.0,,,,
2947,05/06/19 03:23:00 PM,24.448,0.0,,,,
2948,05/06/19 03:23:30 PM,24.448,0.0,,,,
2949,05/06/19 03:24:00 PM,24.448,0.0,,,,
2950,05/06/19 03:24:30 PM,24.448,0.0,,,,
2951,05/06/19 03:25:00 PM,24.448,0.0,,,,
2952,05/06/19 03:25:30 PM,24.448,0.0,,,,
2953,05/06/19 03:26:00 PM,24.448,0.0,,,,
2954,05/06/19 03:26:30 PM,24.448,0.0,,,,
2955,05/06/19 03:27:00 PM,24.448,0.0,,,,
2956,05/06/19 03:27:30 PM,24.448,0.0,,,,
2957,05/06/19 03:28:00 PM,24.448,0.0,,,,
2958,05/06/19 03:28:30 PM,24.448,0.0,,,,
2959,05/06/19 03:29:00 PM,24.448,0.0,,,,
2960,05/06/19 03:29:30 PM,24.448,0.0,,,,
2961,05/06/19 03:30:00 PM,24.448,0.0,,,,
2962,05/06/19 03:30:30 PM,24.448,0.0,,,,
2963,05/06/19 03:31:00 PM,24.448,0.0,,,,
2964,05/06/19 03:31:30 PM,24.448,0.0,,,,
2965,05/06/19 03:32:00 PM,24.448,0.0,,,,
2966,05/06/19 03:32:30 PM,24.448,0.0,,,,
2967,05/06/19 03:33:00 PM,24.448,0.0,,,,
2968,05/06/19 03:33:30 PM,24.448,0.0,,,,
2969,05/06/19 03:34:00 PM,24.448,0.0,,,,
2970,05/06/19 03:34:30 PM,24.448,0.0,,,,
2971,05/06/19 03:35:00 PM,24.448,0.0,,,,
2972,05/06/19 03:35:30 PM,24.448,0.0,,,,
2973,05/06/19 03:36:00 PM,24.448,0.0,,,,
2974,05/06/19 03:36:30 PM,24.448,0.0,,,,
2975,05/06/19 03:37:00 PM,24.448,0.0,,,,
2976,05/06/19 03:37:30 PM,24.448,0.0,,,,
2977,05/06/19 03:38:00 PM,24.448,0.0,,,,
2978,05/06/19 03:38:30 PM,24.448,0.0,,,,
2979,05/06/19 03:39:00 PM,24.448,0.0,,,,
2980,05/06/19 03:39:30 PM,24.448,0.0,,,,
2981,05/06/19 03:40:00 PM,24.448,0.0,,,,
2982,05/06/19 03:40:30 PM,24.448,0.0,,,,
2983,05/06/19 03:41:00 PM,24.448,0.0,,,,
2984,05/06/19 03:41:30 PM,24.448,0.0,,,,
2985,05/06/19 03:42:00 PM,24.448,0.0,,,,
2986,05/06/19 03:42:30 PM,24.448,0.0,,,,
2987,05/06/19 03:43:00 PM,24.448,0.0,,,,
2988,05/06/19 03:43:30 PM,24.448,0.0,,,,
2989,05/06/19 03:44:00 PM,24.448,0.0,,,,
2990,05/06/19 03:44:30 PM,24.448,0.0,,,,
2991,05/06/19 03:45:00 PM,24.448,0.0,,,,
2992,05/06/19 03:45:30 PM,24.448,0.0,,,,
2993,05/06/19 03:46:00 PM,24.448,0.0,,,,
2994,05/06/19 03:46:30 PM,24.448,0.0,,,,
2995,05/06/19 03:47:00 PM,24.448,0.0,,,,
2996,05/06/19 03:47:30 PM,24.448,0.0,,,,
2997,05/06/19 03:48:00 PM,24.448,0.0,,,,
2998,05/06/19 03:48:30 PM,24.448,0.0,,,,
2999,05/06/19 03:49:00 PM,24.448,0.0,,,,
3000,05/06/19 03:49:30 PM,24.448,0.0,,,,
3001,05/06/19 03:50:00 PM,24.448,0.0,,,,
3002,05/06/19 03:50:30 PM,24.448,0.0,,,,
3003,05/06/19 03:51:00 PM,24.448,0.0,,,,
3004,05/06/19 03:51:30 PM,24.448,0.0,,,,
3005,05/06/19 03:52:00 PM,24.448,0.0,,,,
3006,05/06/19 03:52:30 PM,24.448,0.0,,,,
3007,05/06/19 03:53:00 PM,24.448,0.0,,,,
3008,05/06/19 03:53:30 PM,24.448,0.0,,,,
3009,05/06/19 03:54:00 PM,24.448,0.0,,,,
3010,05/06/19 03:54:30 PM,24.448,0.0,,,,
3011,05/06/19 03:55:00 PM,24.448,0.0,,,,
3012,05/06/19 03:55:30 PM,24.448,0.0,,,,
3013,05/06/19 03:56:00 PM,24.448,0.0,,,,
3014,05/06/19 03:56:30 PM,24.448,0.0,,,,
3015,05/06/19 03:57:00 PM,24.448,0.0,,,,
3016,05/06/19 03:57:30 PM,24.448,0.0,,,,
3017,05/06/19 03:58:00 PM,24.448,0.0,,,,
3018,05/06/19 03:58:30 PM,24.448,0.0,,,,
3019,05/06/19 03:59:00 PM,24.448,0.0,,,,
3020,05/06/19 03:59:30 PM,24.448,0.0,,,,
3021,05/06/19 04:00:00 PM,24.448,0.0,,,,
3022,05/06/19 04:00:30 PM,24.448,0.0,,,,
3023,05/06/19 04:01:00 PM,24.448,0.0,,,,
3024,05/06/19 04:01:30 PM,24.448,0.0,,,,
3025,05/06/19 04:02:00 PM,24.448,0.0,,,,
3026,05/06/19 04:02:30 PM,24.448,0.0,,,,
3027,05/06/19 04:03:00 PM,24.448,0.0,,,,
3028,05/06/19 04:03:30 PM,24.448,0.0,,,,
3029,05/06/19 04:04:00 PM,24.448,0.0,,,,
3030,05/06/19 04:04:30 PM,24.448,0.0,,,,
3031,05/06/19 04:05:00 PM,24.448,0.0,,,,
3032,05/06/19 04:05:30 PM,24.448,0.0,,,,
3033,05/06/19 04:06:00 PM,24.448,0.0,,,,
3034,05/06/19 04:06:30 PM,24.448,0.0,,,,
3035,05/06/19 04:07:00 PM,24.448,0.0,,,,
3036,05/06/19 04:07:30 PM,24.448,0.0,,,,
3037,05/06/19 04:08:00 PM,24.448,0.0,,,,
3038,05/06/19 04:08:30 PM,24.448,0.0,,,,
3039,05/06/19 04:09:00 PM,24.448,0.0,,,,
3040,05/06/19 04:09:30 PM,24.448,0.0,,,,
3041,05/06/19 04:10:00 PM,24.448,0.0,,,,
3042,05/06/19 04:10:30 PM,24.448,0.0,,,,
3043,05/06/19 04:11:00 PM,24.448,0.0,,,,
3044,05/06/19 04:11:30 PM,24.448,0.0,,,,
3045,05/06/19 04:12:00 PM,24.448,0.0,,,,
3046,05/06/19 04:12:30 PM,24.448,0.0,,,,
3047,05/06/19 04:13:00 PM,24.448,0.0,,,,
3048,05/06/19 04:13:30 PM,24.448,0.0,,,,
3049,05/06/19 04:14:00 PM,24.448,0.0,,,,
3050,05/06/19 04:14:30 PM,24.448,0.0,,,,
3051,05/06/19 04:15:00 PM,24.448,0.0,,,,
3052,05/06/19 04:15:30 PM,24.448,0.0,,,,
3053,05/06/19 04:16:00 PM,24.448,0.0,,,,
3054,05/06/19 04:16:30 PM,24.448,0.0,,,,
3055,05/06/19 04:17:00 PM,24.448,0.0,,,,
3056,05/06/19 04:17:30 PM,24.448,0.0,,,,
3057,05/06/19 04:18:00 PM,24.448,0.0,,,,
3058,05/06/19 04:18:30 PM,24.448,0.0,,,,
3059,05/06/19 04:19:00 PM,24.448,0.0,,,,
3060,05/06/19 04:19:30 PM,24.448,0.0,,,,
3061,05/06/19 04:20:00 PM,24.448,0.0,,,,
3062,05/06/19 04:20:30 PM,24.448,0.0,,,,
3063,05/06/19 04:21:00 PM,24.448,0.0,,,,
3064,05/06/19 04:21:30 PM,24.448,0.0,,,,
3065,05/06/19 04:22:00 PM,24.448,0.0,,,,
3066,05/06/19 04:22:30 PM,24.448,0.0,,,,
3067,05/06/19 04:23:00 PM,24.448,0.0,,,,
3068,05/06/19 04:23:30 PM,24.448,0.0,,,,
3069,05/06/19 04:24:00 PM,24.448,0.0,,,,
3070,05/06/19 04:24:30 PM,24.448,0.0,,,,
3071,05/06/19 04:25:00 PM,24.448,0.0,,,,
3072,05/06/19 04:25:30 PM,24.448,0.0,,,,
3073,05/06/19 04:26:00 PM,24.448,0.0,,,,
3074,05/06/19 04:26:30 PM,24.448,0.0,,,,
3075,05/06/19 04:27:00 PM,24.448,0.0,,,,
3076,05/06/19 04:27:30 PM,24.448,0.0,,,,
3077,05/06/19 04:28:00 PM,24.448,0.0,,,,
3078,05/06/19 04:28:30 PM,24.448,0.0,,,,
3079,05/06/19 04:29:00 PM,24.448,0.0,,,,
3080,05/06/19 04:29:30 PM,24.448,0.0,,,,
3081,05/06/19 04:30:00 PM,24.448,0.0,,,,
3082,05/06/19 04:30:30 PM,24.448,0.0,,,,
3083,05/06/19 04:31:00 PM,24.448,0.0,,,,
3084,05/06/19 04:31:30 PM,24.448,0.0,,,,
3085,05/06/19 04:32:00 PM,24.448,0.0,,,,
3086,05/06/19 04:32:30 PM,24.448,0.0,,,,
3087,05/06/19 04:33:00 PM,24.448,0.0,,,,
3088,05/06/19 04:33:30 PM,24.448,0.0,,,,
3089,05/06/19 04:34:00 PM,24.448,0.0,,,,
3090,05/06/19 04:34:30 PM,24.448,0.0,,,,
3091,05/06/19 04:35:00 PM,24.448,0.0,,,,
3092,05/06/19 04:35:30 PM,24.448,0.0,,,,
3093,05/06/19 04:36:00 PM,24.448,0.0,,,,
3094,05/06/19 04:36:30 PM,24.448,0.0,,,,
3095,05/06/19 04:37:00 PM,24.448,0.0,,,,
3096,05/06/19 04:37:30 PM,24.448,0.0,,,,
3097,05/06/19 04:38:00 PM,24.448,0.0,,,,
3098,05/06/19 04:38:30 PM,24.448,0.0,,,,
3099,05/06/19 04:39:00 PM,24.448,0.0,,,,
3100,05/06/19 04:39:30 PM,24.448,0.0,,,,
3101,05/06/19 04:40:00 PM,24.448,0.0,,,,
3102,05/06/19 04:40:30 PM,24.448,0.0,,,,
3103,05/06/19 04:41:00 PM,24.448,0.0,,,,
3104,05/06/19 04:41:30 PM,24.448,0.0,,,,
3105,05/06/19 04:42:00 PM,24.448,0.0,,,,
3106,05/06/19 04:42:30 PM,24.448,0.0,,,,
3107,05/06/19 04:43:00 PM,24.448,0.0,,,,
3108,05/06/19 04:43:30 PM,24.448,0.0,,,,
3109,05/06/19 04:44:00 PM,24.448,0.0,,,,
3110,05/06/19 04:44:30 PM,24.448,0.0,,,,
3111,05/06/19 04:45:00 PM,24.448,0.0,,,,
3112,05/06/19 04:45:30 PM,24.448,0.0,,,,
3113,05/06/19 04:46:00 PM,24.448,0.0,,,,
3114,05/06/19 04:46:30 PM,24.448,0.0,,,,
3115,05/06/19 04:47:00 PM,24.448,0.0,,,,
3116,05/06/19 04:47:30 PM,24.448,0.0,,,,
3117,05/06/19 04:48:00 PM,24.448,0.0,,,,
3118,05/06/19 04:48:30 PM,24.448,0.0,,,,
3119,05/06/19 04:49:00 PM,24.448,0.0,,,,
3120,05/06/19 04:49:30 PM,24.448,0.0,,,,
3121,05/06/19 04:50:00 PM,24.448,0.0,,,,
3122,05/06/19 04:50:30 PM,24.448,0.0,,,,
3123,05/06/19 04:51:00 PM,24.448,0.0,,,,
3124,05/06/19 04:51:30 PM,24.448,0.0,,,,
3125,05/06/19 04:52:00 PM,24.448,0.0,,,,
3126,05/06/19 04:52:30 PM,24.448,0.0,,,,
3127,05/06/19 04:53:00 PM,24.448,0.0,,,,
3128,05/06/19 04:53:30 PM,24.448,0.0,,,,
3129,05/06/19 04:54:00 PM,24.448,0.0,,,,
3130,05/06/19 04:54:30 PM,24.448,0.0,,,,
3131,05/06/19 04:55:00 PM,24.448,0.0,,,,
3132,05/06/19 04:55:30 PM,24.448,0.0,,,,
3133,05/06/19 04:56:00 PM,24.448,0.0,,,,
3134,05/06/19 04:56:30 PM,24.448,0.0,,,,
3135,05/06/19 04:57:00 PM,24.448,0.0,,,,
3136,05/06/19 04:57:30 PM,24.448,0.0,,,,
3137,05/06/19 04:58:00 PM,24.448,0.0,,,,
3138,05/06/19 04:58:30 PM,24.448,0.0,,,,
3139,05/06/19 04:59:00 PM,24.448,0.0,,,,
3140,05/06/19 04:59:30 PM,24.448,0.0,,,,
3141,05/06/19 05:00:00 PM,24.448,0.0,,,,
3142,05/06/19 05:00:30 PM,24.448,0.0,,,,
3143,05/06/19 05:01:00 PM,24.448,0.0,,,,
3144,05/06/19 05:01:30 PM,24.448,0.0,,,,
3145,05/06/19 05:02:00 PM,24.448,0.0,,,,
3146,05/06/19 05:02:30 PM,24.448,0.0,,,,
3147,05/06/19 05:03:00 PM,24.448,0.0,,,,
3148,05/06/19 05:03:30 PM,24.448,0.0,,,,
3149,05/06/19 05:04:00 PM,24.448,0.0,,,,
3150,05/06/19 05:04:30 PM,24.448,0.0,,,,
3151,05/06/19 05:05:00 PM,24.448,0.0,,,,
3152,05/06/19 05:05:30 PM,24.448,0.0,,,,
3153,05/06/19 05:06:00 PM,24.448,0.0,,,,
3154,05/06/19 05:06:30 PM,24.448,0.0,,,,
3155,05/06/19 05:07:00 PM,24.448,0.0,,,,
3156,05/06/19 05:07:30 PM,24.448,0.0,,,,
3157,05/06/19 05:08:00 PM,24.448,0.0,,,,
3158,05/06/19 05:08:30 PM,24.448,0.0,,,,
3159,05/06/19 05:09:00 PM,24.448,0.0,,,,
3160,05/06/19 05:09:30 PM,24.448,0.0,,,,
3161,05/06/19 05:10:00 PM,24.448,0.0,,,,
3162,05/06/19 05:10:30 PM,24.448,0.0,,,,
3163,05/06/19 05:11:00 PM,24.448,0.0,,,,
3164,05/06/19 05:11:30 PM,24.448,0.0,,,,
3165,05/06/19 05:12:00 PM,24.448,0.0,,,,
3166,05/06/19 05:12:30 PM,24.448,0.0,,,,
3167,05/06/19 05:13:00 PM,24.448,0.0,,,,
3168,05/06/19 05:13:30 PM,24.448,0.0,,,,
3169,05/06/19 05:14:00 PM,24.448,0.0,,,,
3170,05/06/19 05:14:30 PM,24.448,0.0,,,,
3171,05/06/19 05:15:00 PM,24.448,0.0,,,,
3172,05/06/19 05:15:30 PM,24.448,0.0,,,,
3173,05/06/19 05:16:00 PM,24.448,0.0,,,,
3174,05/06/19 05:16:30 PM,24.448,0.0,,,,
3175,05/06/19 05:17:00 PM,24.448,0.0,,,,
3176,05/06/19 05:17:30 PM,24.448,0.0,,,,
3177,05/06/19 05:18:00 PM,24.448,0.0,,,,
3178,05/06/19 05:18:30 PM,24.448,0.0,,,,
3179,05/06/19 05:19:00 PM,24.448,0.0,,,,
3180,05/06/19 05:19:30 PM,24.448,0.0,,,,
3181,05/06/19 05:20:00 PM,24.448,0.0,,,,
3182,05/06/19 05:20:30 PM,24.448,0.0,,,,
3183,05/06/19 05:21:00 PM,24.448,0.0,,,,
3184,05/06/19 05:21:30 PM,24.448,0.0,,,,
3185,05/06/19 05:22:00 PM,24.448,0.0,,,,
3186,05/06/19 05:22:30 PM,24.448,0.0,,,,
3187,05/06/19 05:23:00 PM,24.448,0.0,,,,
3188,05/06/19 05:23:30 PM,24.448,0.0,,,,
3189,05/06/19 05:24:00 PM,24.448,0.0,,,,
3190,05/06/19 05:24:30 PM,24.448,0.0,,,,
3191,05/06/19 05:25:00 PM,24.448,0.0,,,,
3192,05/06/19 05:25:30 PM,24.448,0.0,,,,
3193,05/06/19 05:26:00 PM,24.448,0.0,,,,
3194,05/06/19 05:26:30 PM,24.448,0.0,,,,
3195,05/06/19 05:27:00 PM,24.448,0.0,,,,
3196,05/06/19 05:27:30 PM,24.448,0.0,,,,
3197,05/06/19 05:28:00 PM,24.448,0.0,,,,
3198,05/06/19 05:28:30 PM,24.448,0.0,,,,
3199,05/06/19 05:29:00 PM,24.448,0.0,,,,
3200,05/06/19 05:29:30 PM,24.448,0.0,,,,
3201,05/06/19 05:30:00 PM,24.448,0.0,,,,
3202,05/06/19 05:30:30 PM,24.448,0.0,,,,
3203,05/06/19 05:31:00 PM,24.448,0.0,,,,
3204,05/06/19 05:31:30 PM,24.448,0.0,,,,
3205,05/06/19 05:32:00 PM,24.448,0.0,,,,
3206,05/06/19 05:32:30 PM,24.448,0.0,,,,
3207,05/06/19 05:33:00 PM,24.448,0.0,,,,
3208,05/06/19 05:33:30 PM,24.448,0.0,,,,
3209,05/06/19 05:34:00 PM,24.448,0.0,,,,
3210,05/06/19 05:34:30 PM,24.448,0.0,,,,
3211,05/06/19 05:35:00 PM,24.448,0.0,,,,
3212,05/06/19 05:35:30 PM,24.448,0.0,,,,
3213,05/06/19 05:36:00 PM,24.448,0.0,,,,
3214,05/06/19 05:36:30 PM,24.448,0.0,,,,
3215,05/06/19 05:37:00 PM,24.448,0.0,,,,
3216,05/06/19 05:37:30 PM,24.448,0.0,,,,
3217,05/06/19 05:38:00 PM,24.448,0.0,,,,
3218,05/06/19 05:38:30 PM,24.448,0.0,,,,
3219,05/06/19 05:39:00 PM,24.448,0.0,,,,
3220,05/06/19 05:39:30 PM,24.448,0.0,,,,
3221,05/06/19 05:40:00 PM,24.448,0.0,,,,
3222,05/06/19 05:40:30 PM,24.448,0.0,,,,
3223,05/06/19 05:41:00 PM,24.448,0.0,,,,
3224,05/06/19 05:41:30 PM,24.448,0.0,,,,
3225,05/06/19 05:42:00 PM,24.448,0.0,,,,
3226,05/06/19 05:42:30 PM,24.448,0.0,,,,
3227,05/06/19 05:43:00 PM,24.448,0.0,,,,
3228,05/06/19 05:43:30 PM,24.448,0.0,,,,
3229,05/06/19 05:44:00 PM,24.448,0.0,,,,
3230,05/06/19 05:44:30 PM,24.448,0.0,,,,
3231,05/06/19 05:45:00 PM,24.448,0.0,,,,
3232,05/06/19 05:45:30 PM,24.448,0.0,,,,
3233,05/06/19 05:46:00 PM,24.448,0.0,,,,
3234,05/06/19 05:46:30 PM,24.448,0.0,,,,
3235,05/06/19 05:47:00 PM,24.448,0.0,,,,
3236,05/06/19 05:47:30 PM,24.448,21.5,,,,
3237,05/06/19 05:48:00 PM,24.448,32.3,,,,
3238,05/06/19 05:48:30 PM,24.448,32.3,,,,
3239,05/06/19 05:49:00 PM,24.545,32.3,,,,
3240,05/06/19 05:49:30 PM,24.545,10.8,,,,
3241,05/06/19 05:50:00 PM,24.545,32.3,,,,
3242,05/06/19 05:50:30 PM,24.545,32.3,,,,
3243,05/06/19 05:51:00 PM,24.545,0.0,,,,
3244,05/06/19 05:51:30 PM,24.545,0.0,,,,
3245,05/06/19 05:52:00 PM,24.641,0.0,,,,
3246,05/06/19 05:52:30 PM,24.641,0.0,,,,
3247,05/06/19 05:53:00 PM,24.641,0.0,,,,
3248,05/06/19 05:53:30 PM,24.641,0.0,,,,
3249,05/06/19 05:54:00 PM,24.641,0.0,,,,
3250,05/06/19 05:54:30 PM,24.641,0.0,,,,
3251,05/06/19 05:55:00 PM,24.641,0.0,,,,
3252,05/06/19 05:55:30 PM,24.641,0.0,,,,
3253,05/06/19 05:56:00 PM,24.641,0.0,,,,
3254,05/06/19 05:56:30 PM,24.641,0.0,,,,
3255,05/06/19 05:57:00 PM,24.641,0.0,,,,
3256,05/06/19 05:57:30 PM,24.641,0.0,,,,
3257,05/06/19 05:58:00 PM,24.641,0.0,,,,
3258,05/06/19 05:58:30 PM,24.641,0.0,,,,
3259,05/06/19 05:59:00 PM,24.641,0.0,,,,
3260,05/06/19 05:59:30 PM,24.641,0.0,,,,
3261,05/06/19 06:00:00 PM,24.545,0.0,,,,
3262,05/06/19 06:00:30 PM,24.545,0.0,,,,
3263,05/06/19 06:01:00 PM,24.545,0.0,,,,
3264,05/06/19 06:01:30 PM,24.545,0.0,,,,
3265,05/06/19 06:02:00 PM,24.641,0.0,,,,
3266,05/06/19 06:02:30 PM,24.545,0.0,,,,
3267,05/06/19 06:03:00 PM,24.545,0.0,,,,
3268,05/06/19 06:03:30 PM,24.545,0.0,,,,
3269,05/06/19 06:04:00 PM,24.545,0.0,,,,
3270,05/06/19 06:04:30 PM,24.545,0.0,,,,
3271,05/06/19 06:05:00 PM,24.545,0.0,,,,
3272,05/06/19 06:05:30 PM,24.545,0.0,,,,
3273,05/06/19 06:06:00 PM,24.545,0.0,,,,
3274,05/06/19 06:06:30 PM,24.545,0.0,,,,
3275,05/06/19 06:07:00 PM,24.545,0.0,,,,
3276,05/06/19 06:07:30 PM,24.545,0.0,,,,
3277,05/06/19 06:08:00 PM,24.545,0.0,,,,
3278,05/06/19 06:08:30 PM,24.545,0.0,,,,
3279,05/06/19 06:09:00 PM,24.545,0.0,,,,
3280,05/06/19 06:09:30 PM,24.545,0.0,,,,
3281,05/06/19 06:10:00 PM,24.545,0.0,,,,
3282,05/06/19 06:10:30 PM,24.545,0.0,,,,
3283,05/06/19 06:11:00 PM,24.545,0.0,,,,
3284,05/06/19 06:11:30 PM,24.545,0.0,,,,
3285,05/06/19 06:12:00 PM,24.545,0.0,,,,
3286,05/06/19 06:12:30 PM,24.545,0.0,,,,
3287,05/06/19 06:13:00 PM,24.545,0.0,,,,
3288,05/06/19 06:13:30 PM,24.545,0.0,,,,
3289,05/06/19 06:14:00 PM,24.545,0.0,,,,
3290,05/06/19 06:14:30 PM,24.545,0.0,,,,
3291,05/06/19 06:15:00 PM,24.545,0.0,,,,
3292,05/06/19 06:15:30 PM,24.545,0.0,,,,
3293,05/06/19 06:16:00 PM,24.545,0.0,,,,
3294,05/06/19 06:16:30 PM,24.545,0.0,,,,
3295,05/06/19 06:17:00 PM,24.545,0.0,,,,
3296,05/06/19 06:17:30 PM,24.545,0.0,,,,
3297,05/06/19 06:18:00 PM,24.545,0.0,,,,
3298,05/06/19 06:18:30 PM,24.545,0.0,,,,
3299,05/06/19 06:19:00 PM,24.545,0.0,,,,
3300,05/06/19 06:19:30 PM,24.545,0.0,,,,
3301,05/06/19 06:20:00 PM,24.545,0.0,,,,
3302,05/06/19 06:20:30 PM,24.448,0.0,,,,
3303,05/06/19 06:21:00 PM,24.448,0.0,,,,
3304,05/06/19 06:21:30 PM,24.545,0.0,,,,
3305,05/06/19 06:22:00 PM,24.448,0.0,,,,
3306,05/06/19 06:22:30 PM,24.448,0.0,,,,
3307,05/06/19 06:23:00 PM,24.448,0.0,,,,
3308,05/06/19 06:23:30 PM,24.448,0.0,,,,
3309,05/06/19 06:24:00 PM,24.448,0.0,,,,
3310,05/06/19 06:24:30 PM,24.448,0.0,,,,
3311,05/06/19 06:25:00 PM,24.448,0.0,,,,
3312,05/06/19 06:25:30 PM,24.448,0.0,,,,
3313,05/06/19 06:26:00 PM,24.448,0.0,,,,
3314,05/06/19 06:26:30 PM,24.448,0.0,,,,
3315,05/06/19 06:27:00 PM,24.448,0.0,,,,
3316,05/06/19 06:27:30 PM,24.448,0.0,,,,
3317,05/06/19 06:28:00 PM,24.448,0.0,,,,
3318,05/06/19 06:28:30 PM,24.448,0.0,,,,
3319,05/06/19 06:29:00 PM,24.448,0.0,,,,
3320,05/06/19 06:29:30 PM,24.448,0.0,,,,
3321,05/06/19 06:30:00 PM,24.448,0.0,,,,
3322,05/06/19 06:30:30 PM,24.448,0.0,,,,
3323,05/06/19 06:31:00 PM,24.448,0.0,,,,
3324,05/06/19 06:31:30 PM,24.448,0.0,,,,
3325,05/06/19 06:32:00 PM,24.448,0.0,,,,
3326,05/06/19 06:32:30 PM,24.448,0.0,,,,
3327,05/06/19 06:33:00 PM,24.448,0.0,,,,
3328,05/06/19 06:33:30 PM,24.448,0.0,,,,
3329,05/06/19 06:34:00 PM,24.448,0.0,,,,
3330,05/06/19 06:34:30 PM,24.448,0.0,,,,
3331,05/06/19 06:35:00 PM,24.448,0.0,,,,
3332,05/06/19 06:35:30 PM,24.448,0.0,,,,
3333,05/06/19 06:36:00 PM,24.448,0.0,,,,
