"Plot Title: TC5_Nest"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20128175, SEN S/N: 20128175)","Intensity, Lux (LGR S/N: 20128175, SEN S/N: 20128175)","Coupler Attached (LGR S/N: 20128175)","Coupler Detached (LGR S/N: 20128175)","Host Connected (LGR S/N: 20128175)","End Of File (LGR S/N: 20128175)"
1322,04/29/19 08:00:30 AM,23.966,0.0,,,,
1323,04/29/19 08:01:00 AM,23.966,0.0,,,,
1324,04/29/19 08:01:30 AM,23.966,0.0,,,,
1325,04/29/19 08:02:00 AM,23.966,0.0,,,,
1326,04/29/19 08:02:30 AM,23.966,0.0,,,,
1327,04/29/19 08:03:00 AM,23.966,0.0,,,,
1328,04/29/19 08:03:30 AM,23.966,0.0,,,,
1329,04/29/19 08:04:00 AM,23.966,0.0,,,,
1330,04/29/19 08:04:30 AM,23.966,0.0,,,,
1331,04/29/19 08:05:00 AM,23.966,0.0,,,,
1332,04/29/19 08:05:30 AM,23.966,0.0,,,,
1333,04/29/19 08:06:00 AM,23.966,0.0,,,,
1334,04/29/19 08:06:30 AM,23.966,0.0,,,,
1335,04/29/19 08:07:00 AM,23.966,0.0,,,,
1336,04/29/19 08:07:30 AM,23.966,0.0,,,,
1337,04/29/19 08:08:00 AM,23.966,0.0,,,,
1338,04/29/19 08:08:30 AM,23.966,0.0,,,,
1339,04/29/19 08:09:00 AM,23.966,0.0,,,,
1340,04/29/19 08:09:30 AM,23.966,0.0,,,,
1341,04/29/19 08:10:00 AM,23.966,0.0,,,,
1342,04/29/19 08:10:30 AM,23.966,0.0,,,,
1343,04/29/19 08:11:00 AM,23.966,0.0,,,,
1344,04/29/19 08:11:30 AM,23.966,0.0,,,,
1345,04/29/19 08:12:00 AM,23.966,0.0,,,,
1346,04/29/19 08:12:30 AM,23.966,0.0,,,,
1347,04/29/19 08:13:00 AM,23.966,0.0,,,,
1348,04/29/19 08:13:30 AM,23.966,0.0,,,,
1349,04/29/19 08:14:00 AM,23.966,0.0,,,,
1350,04/29/19 08:14:30 AM,23.966,0.0,,,,
1351,04/29/19 08:15:00 AM,23.966,0.0,,,,
1352,04/29/19 08:15:30 AM,23.966,0.0,,,,
1353,04/29/19 08:16:00 AM,23.966,0.0,,,,
1354,04/29/19 08:16:30 AM,23.966,0.0,,,,
1355,04/29/19 08:17:00 AM,23.966,0.0,,,,
1356,04/29/19 08:17:30 AM,23.966,0.0,,,,
1357,04/29/19 08:18:00 AM,23.966,0.0,,,,
1358,04/29/19 08:18:30 AM,23.966,0.0,,,,
1359,04/29/19 08:19:00 AM,23.966,0.0,,,,
1360,04/29/19 08:19:30 AM,23.966,0.0,,,,
1361,04/29/19 08:20:00 AM,23.966,0.0,,,,
1362,04/29/19 08:20:30 AM,23.966,0.0,,,,
1363,04/29/19 08:21:00 AM,23.966,0.0,,,,
1364,04/29/19 08:21:30 AM,23.966,0.0,,,,
1365,04/29/19 08:22:00 AM,23.966,0.0,,,,
1366,04/29/19 08:22:30 AM,23.966,0.0,,,,
1367,04/29/19 08:23:00 AM,23.966,0.0,,,,
1368,04/29/19 08:23:30 AM,23.966,0.0,,,,
1369,04/29/19 08:24:00 AM,23.966,0.0,,,,
1370,04/29/19 08:24:30 AM,23.966,0.0,,,,
1371,04/29/19 08:25:00 AM,23.966,0.0,,,,
1372,04/29/19 08:25:30 AM,23.966,0.0,,,,
1373,04/29/19 08:26:00 AM,23.966,0.0,,,,
1374,04/29/19 08:26:30 AM,23.966,0.0,,,,
1375,04/29/19 08:27:00 AM,23.966,0.0,,,,
1376,04/29/19 08:27:30 AM,23.966,0.0,,,,
1377,04/29/19 08:28:00 AM,23.966,0.0,,,,
1378,04/29/19 08:28:30 AM,23.966,0.0,,,,
1379,04/29/19 08:29:00 AM,23.966,0.0,,,,
1380,04/29/19 08:29:30 AM,23.966,0.0,,,,
1381,04/29/19 08:30:00 AM,23.966,0.0,,,,
1382,04/29/19 08:30:30 AM,23.966,0.0,,,,
1383,04/29/19 08:31:00 AM,23.966,0.0,,,,
1384,04/29/19 08:31:30 AM,23.966,0.0,,,,
1385,04/29/19 08:32:00 AM,23.966,0.0,,,,
1386,04/29/19 08:32:30 AM,23.966,0.0,,,,
1387,04/29/19 08:33:00 AM,23.966,0.0,,,,
1388,04/29/19 08:33:30 AM,23.966,0.0,,,,
1389,04/29/19 08:34:00 AM,23.966,0.0,,,,
1390,04/29/19 08:34:30 AM,23.966,0.0,,,,
1391,04/29/19 08:35:00 AM,23.966,0.0,,,,
1392,04/29/19 08:35:30 AM,23.966,0.0,,,,
1393,04/29/19 08:36:00 AM,23.966,0.0,,,,
1394,04/29/19 08:36:30 AM,23.966,0.0,,,,
1395,04/29/19 08:37:00 AM,23.966,0.0,,,,
1396,04/29/19 08:37:30 AM,23.966,0.0,,,,
1397,04/29/19 08:38:00 AM,23.966,0.0,,,,
1398,04/29/19 08:38:30 AM,23.966,0.0,,,,
1399,04/29/19 08:39:00 AM,23.966,0.0,,,,
1400,04/29/19 08:39:30 AM,23.966,0.0,,,,
1401,04/29/19 08:40:00 AM,23.966,0.0,,,,
1402,04/29/19 08:40:30 AM,23.966,0.0,,,,
1403,04/29/19 08:41:00 AM,23.966,0.0,,,,
1404,04/29/19 08:41:30 AM,23.966,0.0,,,,
1405,04/29/19 08:42:00 AM,23.966,0.0,,,,
1406,04/29/19 08:42:30 AM,23.966,0.0,,,,
1407,04/29/19 08:43:00 AM,23.966,0.0,,,,
1408,04/29/19 08:43:30 AM,23.966,0.0,,,,
1409,04/29/19 08:44:00 AM,23.966,0.0,,,,
1410,04/29/19 08:44:30 AM,23.966,0.0,,,,
1411,04/29/19 08:45:00 AM,23.966,0.0,,,,
1412,04/29/19 08:45:30 AM,23.966,0.0,,,,
1413,04/29/19 08:46:00 AM,23.966,0.0,,,,
1414,04/29/19 08:46:30 AM,23.966,0.0,,,,
1415,04/29/19 08:47:00 AM,23.966,0.0,,,,
1416,04/29/19 08:47:30 AM,23.966,0.0,,,,
1417,04/29/19 08:48:00 AM,23.966,0.0,,,,
1418,04/29/19 08:48:30 AM,23.966,0.0,,,,
1419,04/29/19 08:49:00 AM,23.966,0.0,,,,
1420,04/29/19 08:49:30 AM,23.966,0.0,,,,
1421,04/29/19 08:50:00 AM,23.966,0.0,,,,
1422,04/29/19 08:50:30 AM,23.966,0.0,,,,
1423,04/29/19 08:51:00 AM,23.966,0.0,,,,
1424,04/29/19 08:51:30 AM,23.966,0.0,,,,
1425,04/29/19 08:52:00 AM,23.966,0.0,,,,
1426,04/29/19 08:52:30 AM,23.966,0.0,,,,
1427,04/29/19 08:53:00 AM,23.966,0.0,,,,
1428,04/29/19 08:53:30 AM,23.966,0.0,,,,
1429,04/29/19 08:54:00 AM,23.966,0.0,,,,
1430,04/29/19 08:54:30 AM,23.966,0.0,,,,
1431,04/29/19 08:55:00 AM,23.966,0.0,,,,
1432,04/29/19 08:55:30 AM,23.966,0.0,,,,
1433,04/29/19 08:56:00 AM,23.966,0.0,,,,
1434,04/29/19 08:56:30 AM,23.966,0.0,,,,
1435,04/29/19 08:57:00 AM,23.966,0.0,,,,
1436,04/29/19 08:57:30 AM,23.966,0.0,,,,
1437,04/29/19 08:58:00 AM,23.966,0.0,,,,
1438,04/29/19 08:58:30 AM,23.966,0.0,,,,
1439,04/29/19 08:59:00 AM,23.966,0.0,,,,
1440,04/29/19 08:59:30 AM,23.966,0.0,,,,
1441,04/29/19 09:00:00 AM,23.966,0.0,,,,
1442,04/29/19 09:00:30 AM,23.966,0.0,,,,
1443,04/29/19 09:01:00 AM,23.966,0.0,,,,
1444,04/29/19 09:01:30 AM,23.966,0.0,,,,
1445,04/29/19 09:02:00 AM,23.966,0.0,,,,
1446,04/29/19 09:02:30 AM,23.966,0.0,,,,
1447,04/29/19 09:03:00 AM,23.966,0.0,,,,
1448,04/29/19 09:03:30 AM,23.966,0.0,,,,
1449,04/29/19 09:04:00 AM,23.966,0.0,,,,
1450,04/29/19 09:04:30 AM,23.966,0.0,,,,
1451,04/29/19 09:05:00 AM,23.966,0.0,,,,
1452,04/29/19 09:05:30 AM,23.966,0.0,,,,
1453,04/29/19 09:06:00 AM,23.966,0.0,,,,
1454,04/29/19 09:06:30 AM,23.966,0.0,,,,
1455,04/29/19 09:07:00 AM,23.966,0.0,,,,
1456,04/29/19 09:07:30 AM,23.966,0.0,,,,
1457,04/29/19 09:08:00 AM,23.966,0.0,,,,
1458,04/29/19 09:08:30 AM,23.966,0.0,,,,
1459,04/29/19 09:09:00 AM,23.966,0.0,,,,
1460,04/29/19 09:09:30 AM,23.966,0.0,,,,
1461,04/29/19 09:10:00 AM,23.966,0.0,,,,
1462,04/29/19 09:10:30 AM,23.966,0.0,,,,
1463,04/29/19 09:11:00 AM,23.966,0.0,,,,
1464,04/29/19 09:11:30 AM,23.966,0.0,,,,
1465,04/29/19 09:12:00 AM,23.966,0.0,,,,
1466,04/29/19 09:12:30 AM,23.966,0.0,,,,
1467,04/29/19 09:13:00 AM,23.966,0.0,,,,
1468,04/29/19 09:13:30 AM,23.966,0.0,,,,
1469,04/29/19 09:14:00 AM,23.966,0.0,,,,
1470,04/29/19 09:14:30 AM,23.966,0.0,,,,
1471,04/29/19 09:15:00 AM,23.966,0.0,,,,
1472,04/29/19 09:15:30 AM,23.966,0.0,,,,
1473,04/29/19 09:16:00 AM,23.966,0.0,,,,
1474,04/29/19 09:16:30 AM,23.966,0.0,,,,
1475,04/29/19 09:17:00 AM,23.966,0.0,,,,
1476,04/29/19 09:17:30 AM,23.966,0.0,,,,
1477,04/29/19 09:18:00 AM,23.966,0.0,,,,
1478,04/29/19 09:18:30 AM,23.966,0.0,,,,
1479,04/29/19 09:19:00 AM,23.966,0.0,,,,
1480,04/29/19 09:19:30 AM,23.966,0.0,,,,
1481,04/29/19 09:20:00 AM,23.966,0.0,,,,
1482,04/29/19 09:20:30 AM,23.966,0.0,,,,
1483,04/29/19 09:21:00 AM,23.966,0.0,,,,
1484,04/29/19 09:21:30 AM,23.966,0.0,,,,
1485,04/29/19 09:22:00 AM,23.966,0.0,,,,
1486,04/29/19 09:22:30 AM,23.966,0.0,,,,
1487,04/29/19 09:23:00 AM,23.966,0.0,,,,
1488,04/29/19 09:23:30 AM,23.966,0.0,,,,
1489,04/29/19 09:24:00 AM,23.966,0.0,,,,
1490,04/29/19 09:24:30 AM,23.966,0.0,,,,
1491,04/29/19 09:25:00 AM,23.966,0.0,,,,
1492,04/29/19 09:25:30 AM,23.966,0.0,,,,
1493,04/29/19 09:26:00 AM,23.966,0.0,,,,
1494,04/29/19 09:26:30 AM,23.966,0.0,,,,
1495,04/29/19 09:27:00 AM,23.966,0.0,,,,
1496,04/29/19 09:27:30 AM,23.966,0.0,,,,
1497,04/29/19 09:28:00 AM,23.966,0.0,,,,
1498,04/29/19 09:28:30 AM,23.966,0.0,,,,
1499,04/29/19 09:29:00 AM,23.966,0.0,,,,
1500,04/29/19 09:29:30 AM,23.966,0.0,,,,
1501,04/29/19 09:30:00 AM,23.966,0.0,,,,
1502,04/29/19 09:30:30 AM,23.966,0.0,,,,
1503,04/29/19 09:31:00 AM,23.966,0.0,,,,
1504,04/29/19 09:31:30 AM,23.966,0.0,,,,
1505,04/29/19 09:32:00 AM,23.966,0.0,,,,
1506,04/29/19 09:32:30 AM,23.966,0.0,,,,
1507,04/29/19 09:33:00 AM,23.966,0.0,,,,
1508,04/29/19 09:33:30 AM,23.966,0.0,,,,
1509,04/29/19 09:34:00 AM,23.966,0.0,,,,
1510,04/29/19 09:34:30 AM,23.966,0.0,,,,
1511,04/29/19 09:35:00 AM,23.966,0.0,,,,
1512,04/29/19 09:35:30 AM,23.966,0.0,,,,
1513,04/29/19 09:36:00 AM,23.966,0.0,,,,
1514,04/29/19 09:36:30 AM,23.966,0.0,,,,
1515,04/29/19 09:37:00 AM,23.966,0.0,,,,
1516,04/29/19 09:37:30 AM,23.966,0.0,,,,
1517,04/29/19 09:38:00 AM,23.966,0.0,,,,
1518,04/29/19 09:38:30 AM,23.966,0.0,,,,
1519,04/29/19 09:39:00 AM,23.966,0.0,,,,
1520,04/29/19 09:39:30 AM,23.966,0.0,,,,
1521,04/29/19 09:40:00 AM,23.966,0.0,,,,
1522,04/29/19 09:40:30 AM,23.966,0.0,,,,
1523,04/29/19 09:41:00 AM,23.966,0.0,,,,
1524,04/29/19 09:41:30 AM,23.966,0.0,,,,
1525,04/29/19 09:42:00 AM,23.966,0.0,,,,
1526,04/29/19 09:42:30 AM,23.966,0.0,,,,
1527,04/29/19 09:43:00 AM,23.966,0.0,,,,
1528,04/29/19 09:43:30 AM,23.966,0.0,,,,
1529,04/29/19 09:44:00 AM,23.966,0.0,,,,
1530,04/29/19 09:44:30 AM,23.966,0.0,,,,
1531,04/29/19 09:45:00 AM,23.966,0.0,,,,
1532,04/29/19 09:45:30 AM,23.966,0.0,,,,
1533,04/29/19 09:46:00 AM,23.966,0.0,,,,
1534,04/29/19 09:46:30 AM,23.966,0.0,,,,
1535,04/29/19 09:47:00 AM,23.966,0.0,,,,
1536,04/29/19 09:47:30 AM,23.966,0.0,,,,
1537,04/29/19 09:48:00 AM,23.966,0.0,,,,
1538,04/29/19 09:48:30 AM,23.966,0.0,,,,
1539,04/29/19 09:49:00 AM,23.966,0.0,,,,
1540,04/29/19 09:49:30 AM,23.966,0.0,,,,
1541,04/29/19 09:50:00 AM,23.966,0.0,,,,
1542,04/29/19 09:50:30 AM,23.966,0.0,,,,
1543,04/29/19 09:51:00 AM,23.966,0.0,,,,
1544,04/29/19 09:51:30 AM,23.966,0.0,,,,
1545,04/29/19 09:52:00 AM,23.966,0.0,,,,
1546,04/29/19 09:52:30 AM,23.966,0.0,,,,
1547,04/29/19 09:53:00 AM,23.966,0.0,,,,
1548,04/29/19 09:53:30 AM,23.966,0.0,,,,
1549,04/29/19 09:54:00 AM,23.966,0.0,,,,
1550,04/29/19 09:54:30 AM,23.966,0.0,,,,
1551,04/29/19 09:55:00 AM,23.966,0.0,,,,
1552,04/29/19 09:55:30 AM,23.966,0.0,,,,
1553,04/29/19 09:56:00 AM,23.966,0.0,,,,
1554,04/29/19 09:56:30 AM,23.966,0.0,,,,
1555,04/29/19 09:57:00 AM,23.966,0.0,,,,
1556,04/29/19 09:57:30 AM,23.966,0.0,,,,
1557,04/29/19 09:58:00 AM,23.966,0.0,,,,
1558,04/29/19 09:58:30 AM,23.966,0.0,,,,
1559,04/29/19 09:59:00 AM,23.966,0.0,,,,
1560,04/29/19 09:59:30 AM,23.966,0.0,,,,
1561,04/29/19 10:00:00 AM,23.966,0.0,,,,
1562,04/29/19 10:00:30 AM,23.966,0.0,,,,
1563,04/29/19 10:01:00 AM,23.966,0.0,,,,
1564,04/29/19 10:01:30 AM,23.966,0.0,,,,
1565,04/29/19 10:02:00 AM,23.966,0.0,,,,
1566,04/29/19 10:02:30 AM,23.966,0.0,,,,
1567,04/29/19 10:03:00 AM,23.966,0.0,,,,
1568,04/29/19 10:03:30 AM,23.966,0.0,,,,
1569,04/29/19 10:04:00 AM,23.966,0.0,,,,
1570,04/29/19 10:04:30 AM,23.966,0.0,,,,
1571,04/29/19 10:05:00 AM,23.966,0.0,,,,
1572,04/29/19 10:05:30 AM,23.966,0.0,,,,
1573,04/29/19 10:06:00 AM,23.966,0.0,,,,
1574,04/29/19 10:06:30 AM,23.966,0.0,,,,
1575,04/29/19 10:07:00 AM,23.966,0.0,,,,
1576,04/29/19 10:07:30 AM,23.966,0.0,,,,
1577,04/29/19 10:08:00 AM,23.966,0.0,,,,
1578,04/29/19 10:08:30 AM,23.966,0.0,,,,
1579,04/29/19 10:09:00 AM,23.966,0.0,,,,
1580,04/29/19 10:09:30 AM,23.966,0.0,,,,
1581,04/29/19 10:10:00 AM,23.966,0.0,,,,
1582,04/29/19 10:10:30 AM,23.966,0.0,,,,
1583,04/29/19 10:11:00 AM,23.966,0.0,,,,
1584,04/29/19 10:11:30 AM,23.966,0.0,,,,
1585,04/29/19 10:12:00 AM,23.966,0.0,,,,
1586,04/29/19 10:12:30 AM,23.966,0.0,,,,
1587,04/29/19 10:13:00 AM,23.966,0.0,,,,
1588,04/29/19 10:13:30 AM,23.966,0.0,,,,
1589,04/29/19 10:14:00 AM,23.966,0.0,,,,
1590,04/29/19 10:14:30 AM,23.966,0.0,,,,
1591,04/29/19 10:15:00 AM,23.966,0.0,,,,
1592,04/29/19 10:15:30 AM,23.966,0.0,,,,
1593,04/29/19 10:16:00 AM,23.966,0.0,,,,
1594,04/29/19 10:16:30 AM,23.966,0.0,,,,
1595,04/29/19 10:17:00 AM,23.966,0.0,,,,
1596,04/29/19 10:17:30 AM,23.966,0.0,,,,
1597,04/29/19 10:18:00 AM,23.966,0.0,,,,
1598,04/29/19 10:18:30 AM,23.966,0.0,,,,
1599,04/29/19 10:19:00 AM,23.966,0.0,,,,
1600,04/29/19 10:19:30 AM,23.966,0.0,,,,
1601,04/29/19 10:20:00 AM,23.966,0.0,,,,
1602,04/29/19 10:20:30 AM,23.966,0.0,,,,
1603,04/29/19 10:21:00 AM,23.966,0.0,,,,
1604,04/29/19 10:21:30 AM,23.966,0.0,,,,
1605,04/29/19 10:22:00 AM,23.966,0.0,,,,
1606,04/29/19 10:22:30 AM,23.966,0.0,,,,
1607,04/29/19 10:23:00 AM,23.966,0.0,,,,
1608,04/29/19 10:23:30 AM,23.966,0.0,,,,
1609,04/29/19 10:24:00 AM,23.966,0.0,,,,
1610,04/29/19 10:24:30 AM,23.966,0.0,,,,
1611,04/29/19 10:25:00 AM,23.966,0.0,,,,
1612,04/29/19 10:25:30 AM,23.966,0.0,,,,
1613,04/29/19 10:26:00 AM,23.966,0.0,,,,
1614,04/29/19 10:26:30 AM,23.966,0.0,,,,
1615,04/29/19 10:27:00 AM,23.966,0.0,,,,
1616,04/29/19 10:27:30 AM,23.966,0.0,,,,
1617,04/29/19 10:28:00 AM,23.966,0.0,,,,
1618,04/29/19 10:28:30 AM,23.966,0.0,,,,
1619,04/29/19 10:29:00 AM,23.966,0.0,,,,
1620,04/29/19 10:29:30 AM,23.966,0.0,,,,
1621,04/29/19 10:30:00 AM,23.966,0.0,,,,
1622,04/29/19 10:30:30 AM,23.966,0.0,,,,
1623,04/29/19 10:31:00 AM,23.966,0.0,,,,
1624,04/29/19 10:31:30 AM,23.966,0.0,,,,
1625,04/29/19 10:32:00 AM,23.966,0.0,,,,
1626,04/29/19 10:32:30 AM,23.966,0.0,,,,
1627,04/29/19 10:33:00 AM,23.966,0.0,,,,
1628,04/29/19 10:33:30 AM,23.966,0.0,,,,
1629,04/29/19 10:34:00 AM,23.966,0.0,,,,
1630,04/29/19 10:34:30 AM,23.966,0.0,,,,
1631,04/29/19 10:35:00 AM,23.966,0.0,,,,
1632,04/29/19 10:35:30 AM,23.966,0.0,,,,
1633,04/29/19 10:36:00 AM,23.966,0.0,,,,
1634,04/29/19 10:36:30 AM,23.966,0.0,,,,
1635,04/29/19 10:37:00 AM,23.966,0.0,,,,
1636,04/29/19 10:37:30 AM,23.966,0.0,,,,
1637,04/29/19 10:38:00 AM,23.966,0.0,,,,
1638,04/29/19 10:38:30 AM,23.966,0.0,,,,
1639,04/29/19 10:39:00 AM,23.966,0.0,,,,
1640,04/29/19 10:39:30 AM,23.966,0.0,,,,
1641,04/29/19 10:40:00 AM,23.966,0.0,,,,
1642,04/29/19 10:40:30 AM,23.966,0.0,,,,
1643,04/29/19 10:41:00 AM,23.966,0.0,,,,
1644,04/29/19 10:41:30 AM,23.966,0.0,,,,
1645,04/29/19 10:42:00 AM,23.966,0.0,,,,
1646,04/29/19 10:42:30 AM,23.966,0.0,,,,
1647,04/29/19 10:43:00 AM,23.966,0.0,,,,
1648,04/29/19 10:43:30 AM,23.966,0.0,,,,
1649,04/29/19 10:44:00 AM,23.966,0.0,,,,
1650,04/29/19 10:44:30 AM,23.966,0.0,,,,
1651,04/29/19 10:45:00 AM,23.966,0.0,,,,
1652,04/29/19 10:45:30 AM,23.966,0.0,,,,
1653,04/29/19 10:46:00 AM,23.966,0.0,,,,
1654,04/29/19 10:46:30 AM,23.966,0.0,,,,
1655,04/29/19 10:47:00 AM,23.966,0.0,,,,
1656,04/29/19 10:47:30 AM,23.966,0.0,,,,
1657,04/29/19 10:48:00 AM,23.966,0.0,,,,
1658,04/29/19 10:48:30 AM,23.966,0.0,,,,
1659,04/29/19 10:49:00 AM,23.966,0.0,,,,
1660,04/29/19 10:49:30 AM,23.966,0.0,,,,
1661,04/29/19 10:50:00 AM,23.966,0.0,,,,
1662,04/29/19 10:50:30 AM,23.966,0.0,,,,
1663,04/29/19 10:51:00 AM,23.966,0.0,,,,
1664,04/29/19 10:51:30 AM,23.966,0.0,,,,
1665,04/29/19 10:52:00 AM,23.966,0.0,,,,
1666,04/29/19 10:52:30 AM,23.966,0.0,,,,
1667,04/29/19 10:53:00 AM,23.966,0.0,,,,
1668,04/29/19 10:53:30 AM,23.966,0.0,,,,
1669,04/29/19 10:54:00 AM,23.966,0.0,,,,
1670,04/29/19 10:54:30 AM,23.966,0.0,,,,
1671,04/29/19 10:55:00 AM,23.966,0.0,,,,
1672,04/29/19 10:55:30 AM,23.966,0.0,,,,
1673,04/29/19 10:56:00 AM,23.966,0.0,,,,
1674,04/29/19 10:56:30 AM,23.966,0.0,,,,
1675,04/29/19 10:57:00 AM,23.966,0.0,,,,
1676,04/29/19 10:57:30 AM,23.966,0.0,,,,
1677,04/29/19 10:58:00 AM,23.966,0.0,,,,
1678,04/29/19 10:58:30 AM,23.966,0.0,,,,
1679,04/29/19 10:59:00 AM,23.966,0.0,,,,
1680,04/29/19 10:59:30 AM,23.966,0.0,,,,
1681,04/29/19 11:00:00 AM,23.966,0.0,,,,
1682,04/29/19 11:00:30 AM,23.966,0.0,,,,
1683,04/29/19 11:01:00 AM,23.966,0.0,,,,
1684,04/29/19 11:01:30 AM,23.966,0.0,,,,
1685,04/29/19 11:02:00 AM,23.966,0.0,,,,
1686,04/29/19 11:02:30 AM,23.966,0.0,,,,
1687,04/29/19 11:03:00 AM,23.966,0.0,,,,
1688,04/29/19 11:03:30 AM,23.966,0.0,,,,
1689,04/29/19 11:04:00 AM,23.966,0.0,,,,
1690,04/29/19 11:04:30 AM,23.966,0.0,,,,
1691,04/29/19 11:05:00 AM,23.966,0.0,,,,
1692,04/29/19 11:05:30 AM,23.966,0.0,,,,
1693,04/29/19 11:06:00 AM,23.966,0.0,,,,
1694,04/29/19 11:06:30 AM,23.966,0.0,,,,
1695,04/29/19 11:07:00 AM,23.966,0.0,,,,
1696,04/29/19 11:07:30 AM,23.966,0.0,,,,
1697,04/29/19 11:08:00 AM,23.966,0.0,,,,
1698,04/29/19 11:08:30 AM,23.966,0.0,,,,
1699,04/29/19 11:09:00 AM,23.966,0.0,,,,
1700,04/29/19 11:09:30 AM,23.966,0.0,,,,
1701,04/29/19 11:10:00 AM,23.966,0.0,,,,
1702,04/29/19 11:10:30 AM,23.966,0.0,,,,
1703,04/29/19 11:11:00 AM,23.966,0.0,,,,
1704,04/29/19 11:11:30 AM,23.966,0.0,,,,
1705,04/29/19 11:12:00 AM,23.966,0.0,,,,
1706,04/29/19 11:12:30 AM,23.966,0.0,,,,
1707,04/29/19 11:13:00 AM,23.966,0.0,,,,
1708,04/29/19 11:13:30 AM,23.966,0.0,,,,
1709,04/29/19 11:14:00 AM,23.966,0.0,,,,
1710,04/29/19 11:14:30 AM,23.966,0.0,,,,
1711,04/29/19 11:15:00 AM,23.966,0.0,,,,
1712,04/29/19 11:15:30 AM,23.966,0.0,,,,
1713,04/29/19 11:16:00 AM,23.966,0.0,,,,
1714,04/29/19 11:16:30 AM,23.966,0.0,,,,
1715,04/29/19 11:17:00 AM,23.966,0.0,,,,
1716,04/29/19 11:17:30 AM,23.966,0.0,,,,
1717,04/29/19 11:18:00 AM,23.966,0.0,,,,
1718,04/29/19 11:18:30 AM,23.966,0.0,,,,
1719,04/29/19 11:19:00 AM,23.966,0.0,,,,
1720,04/29/19 11:19:30 AM,23.966,0.0,,,,
1721,04/29/19 11:20:00 AM,23.966,0.0,,,,
1722,04/29/19 11:20:30 AM,23.966,0.0,,,,
1723,04/29/19 11:21:00 AM,23.966,0.0,,,,
1724,04/29/19 11:21:30 AM,23.966,0.0,,,,
1725,04/29/19 11:22:00 AM,23.966,0.0,,,,
1726,04/29/19 11:22:30 AM,23.966,0.0,,,,
1727,04/29/19 11:23:00 AM,23.966,0.0,,,,
1728,04/29/19 11:23:30 AM,23.966,0.0,,,,
1729,04/29/19 11:24:00 AM,23.966,0.0,,,,
1730,04/29/19 11:24:30 AM,23.966,0.0,,,,
1731,04/29/19 11:25:00 AM,23.966,0.0,,,,
1732,04/29/19 11:25:30 AM,23.966,0.0,,,,
1733,04/29/19 11:26:00 AM,23.966,0.0,,,,
1734,04/29/19 11:26:30 AM,23.966,0.0,,,,
1735,04/29/19 11:27:00 AM,23.966,0.0,,,,
1736,04/29/19 11:27:30 AM,23.966,0.0,,,,
1737,04/29/19 11:28:00 AM,23.966,0.0,,,,
1738,04/29/19 11:28:30 AM,23.966,0.0,,,,
1739,04/29/19 11:29:00 AM,23.966,0.0,,,,
1740,04/29/19 11:29:30 AM,23.966,0.0,,,,
1741,04/29/19 11:30:00 AM,23.966,0.0,,,,
1742,04/29/19 11:30:30 AM,23.966,0.0,,,,
1743,04/29/19 11:31:00 AM,23.966,0.0,,,,
1744,04/29/19 11:31:30 AM,23.966,0.0,,,,
1745,04/29/19 11:32:00 AM,23.966,0.0,,,,
1746,04/29/19 11:32:30 AM,23.966,0.0,,,,
1747,04/29/19 11:33:00 AM,23.966,0.0,,,,
1748,04/29/19 11:33:30 AM,23.966,0.0,,,,
1749,04/29/19 11:34:00 AM,23.966,0.0,,,,
1750,04/29/19 11:34:30 AM,23.966,0.0,,,,
1751,04/29/19 11:35:00 AM,23.966,0.0,,,,
1752,04/29/19 11:35:30 AM,23.966,0.0,,,,
1753,04/29/19 11:36:00 AM,23.966,0.0,,,,
1754,04/29/19 11:36:30 AM,23.966,0.0,,,,
1755,04/29/19 11:37:00 AM,23.966,0.0,,,,
1756,04/29/19 11:37:30 AM,23.966,0.0,,,,
1757,04/29/19 11:38:00 AM,23.966,0.0,,,,
1758,04/29/19 11:38:30 AM,23.966,0.0,,,,
1759,04/29/19 11:39:00 AM,23.966,0.0,,,,
1760,04/29/19 11:39:30 AM,23.966,0.0,,,,
1761,04/29/19 11:40:00 AM,23.966,0.0,,,,
1762,04/29/19 11:40:30 AM,23.966,0.0,,,,
1763,04/29/19 11:41:00 AM,23.966,0.0,,,,
1764,04/29/19 11:41:30 AM,23.966,0.0,,,,
1765,04/29/19 11:42:00 AM,23.966,0.0,,,,
1766,04/29/19 11:42:30 AM,23.966,0.0,,,,
1767,04/29/19 11:43:00 AM,23.966,0.0,,,,
1768,04/29/19 11:43:30 AM,23.966,0.0,,,,
1769,04/29/19 11:44:00 AM,23.966,0.0,,,,
1770,04/29/19 11:44:30 AM,23.966,0.0,,,,
1771,04/29/19 11:45:00 AM,23.966,0.0,,,,
1772,04/29/19 11:45:30 AM,23.966,0.0,,,,
1773,04/29/19 11:46:00 AM,23.966,0.0,,,,
1774,04/29/19 11:46:30 AM,23.966,0.0,,,,
1775,04/29/19 11:47:00 AM,23.966,0.0,,,,
1776,04/29/19 11:47:30 AM,23.966,0.0,,,,
1777,04/29/19 11:48:00 AM,23.966,0.0,,,,
1778,04/29/19 11:48:30 AM,23.966,0.0,,,,
1779,04/29/19 11:49:00 AM,23.966,0.0,,,,
1780,04/29/19 11:49:30 AM,23.966,0.0,,,,
1781,04/29/19 11:50:00 AM,23.966,0.0,,,,
